,symbol,buy_date,price,adjbase,size,p&l,p&l_ratio,industry
314,SZ000157,2026-02-03,9.350000381469727,9.850000381469727,1000.0,500.0,0.05347593364711767,工程机械
315,SH600984,2026-01-29,4.079999923706055,4.739999771118164,2400.0,1583.9996337890625,0.16176467150827803,工程机械
316,SH600039,2026-03-02,10.149999618530273,10.579999923706055,900.0,387.0002746582031,0.042364563678480766,工程建设
317,SH601611,2026-02-26,16.18000030517578,16.559999465942383,600.0,227.99949645996094,0.023485732608116486,工程建设
318,SH601669,2026-02-24,5.639999866485596,5.960000038146973,1700.0,544.0002918243408,0.05673762043203308,工程建设
319,SH601618,2026-02-24,3.0999999046325684,3.1600000858306885,3200.0,192.00057983398438,0.019354897756111936,工程建设
320,SH601186,2026-02-24,7.340000152587891,7.269999980926514,1300.0,-91.00022315979004,-0.009536807929996668,工程建设
321,SH601390,2026-02-24,6.050000190734863,5.929999828338623,1600.0,-192.00057983398438,-0.019834770018687286,工程建设
322,SZ000010,2026-02-05,3.759999990463257,4.409999847412109,2600.0,1689.9996280670166,0.17287230281848173,工程建设
323,SH601117,2026-01-06,7.75,9.329999923706055,1200.0,1895.9999084472656,0.20387095789755544,工程建设
324,SH600667,2025-12-23,8.119999885559082,10.180000305175781,1200.0,2472.000503540039,0.25369463653322,工程建设
325,SZ001267,2025-11-28,18.530000686645508,39.189998626708984,500.0,10329.998970031738,1.1149485793032403,工程建设
326,SH603257,2026-02-24,59.95000076293945,69.86000061035156,100.0,990.9999847412109,0.16530441570133192,工程咨询服务
327,SH600629,2026-02-13,21.190000534057617,22.420000076293945,400.0,491.99981689453125,0.05804622516452569,工程咨询服务
328,SZ300328,2026-02-24,18.6200008392334,18.0,500.0,-310.0004196166992,-0.03329757310896686,小金属
329,SZ002149,2026-01-29,48.2599983215332,49.4900016784668,200.0,246.00067138671875,0.025487016156500293,小金属
330,SH600301,2026-01-09,42.290000915527344,64.5,200.0,4441.999816894531,0.5251832254351633,小金属
331,SZ000831,2025-12-25,46.47999954223633,57.5,200.0,2204.0000915527344,0.23709123421461759,小金属
332,SH601958,2025-12-05,14.4399995803833,24.579999923706055,600.0,6084.000205993652,0.7022161106637369,小金属
333,SZ002378,2025-11-28,12.59000015258789,44.70000076293945,700.0,22477.000427246094,2.550436872214915,小金属
334,SZ000657,2025-11-28,22.200000762939453,65.66000366210938,400.0,17384.00115966797,1.9576577209727752,小金属
335,SH600549,2025-11-28,34.400001525878906,74.0,200.0,7919.999694824219,1.151162695278669,小金属
336,SZ000960,2025-11-27,23.940000534057617,40.29999923706055,400.0,6543.999481201172,0.6833750350059017,小金属
337,SZ300911,2026-02-10,37.540000915527344,43.119998931884766,200.0,1115.9996032714844,0.14864139265509224,家电行业
338,SZ002519,2025-11-28,5.139999866485596,8.869999885559082,1900.0,7087.000036239624,0.725680956412908,家电行业
339,SH603195,2026-01-12,41.70000076293945,43.040000915527344,200.0,268.0000305175781,0.03213429563720309,家用轻工
340,SH603123,2026-02-27,13.770000457763672,14.0,700.0,160.9996795654297,0.016702943688476926,多元金融
341,SZ000617,2026-02-27,9.09000015258789,9.109999656677246,1100.0,21.999454498291016,0.002200165429443,多元金融
342,SH688087,2026-02-24,31.959999084472656,43.650001525878906,300.0,3507.000732421875,0.36576979900746254,塑胶制品
343,SZ003018,2026-02-05,18.670000076293945,27.100000381469727,500.0,4215.000152587891,0.4515265276233016,塑胶制品
344,SH601208,2026-02-10,27.239999771118164,30.670000076293945,300.0,1029.0000915527344,0.12591778024948877,塑料制品
345,SH600710,2025-12-23,10.770000457763672,15.0,900.0,3806.9995880126953,0.3927576009699319,国际贸易
346,SH688110,2026-03-06,144.3300018310547,144.3300018310547,100.0,0.0,0.0,半导体
347,SZ001309,2026-03-06,271.1199951171875,271.1199951171875,100.0,0.0,0.0,半导体
348,SZ300042,2026-03-06,38.61000061035156,38.61000061035156,200.0,0.0,0.0,半导体
349,SH688372,2026-02-26,133.3000030517578,138.25999450683594,100.0,495.9991455078125,0.037209237370776777,半导体
350,SH688256,2026-02-26,1168.800048828125,1154.8800048828125,100.0,-1392.00439453125,-0.011909688025140969,半导体
351,SH688072,2026-02-25,360.0,377.20001220703125,100.0,1720.001220703125,0.047777811686197914,半导体
352,SH603501,2026-02-25,117.83999633789062,115.05000305175781,100.0,-278.99932861328125,-0.02367611484077847,半导体
353,SZ002213,2026-02-24,27.200000762939453,27.989999771118164,300.0,236.99970245361328,0.02904408036837633,半导体
354,SH688432,2026-02-13,14.600000381469727,15.890000343322754,600.0,773.9999771118164,0.08835615946217995,半导体
355,SH688702,2026-02-12,159.25999450683594,203.35000610351562,100.0,4409.001159667969,0.27684298076995856,半导体
356,SH688048,2026-01-28,129.02000427246094,157.5,100.0,2847.9995727539062,0.2207409299676954,半导体
357,SZ300831,2026-01-12,12.149999618530273,21.030000686645508,800.0,7104.0008544921875,0.7308643083882997,半导体
358,SH688530,2025-12-25,16.8700008392334,33.220001220703125,500.0,8175.000190734863,0.9691760265622309,半导体
359,SH600584,2025-12-24,37.119998931884766,47.040000915527344,200.0,1984.0003967285156,0.2672414404387724,半导体
360,SH603005,2025-12-22,27.829999923706055,31.639999389648438,300.0,1142.9998397827148,0.1369026042539426,半导体
361,SZ301536,2025-12-19,60.290000915527344,79.80999755859375,100.0,1951.9996643066406,0.32376839188335693,半导体
362,SH688661,2025-12-05,43.90999984741211,94.5,200.0,10118.000030517578,1.1521293629785672,半导体
363,SH688409,2025-12-05,66.2300033569336,97.80999755859375,100.0,3157.9994201660156,0.47682308019019687,半导体
364,SZ300666,2025-12-01,88.26000213623047,148.3699951171875,100.0,6010.999298095703,0.6810558749837381,半导体
365,SH688498,2025-04-22,107.0199966430664,850.9000244140625,100.0,74388.00277709961,6.950850785876851,半导体
366,SZ002422,2026-03-06,32.68000030517578,32.68000030517578,300.0,0.0,0.0,医药制造
367,SZ300016,2026-03-06,10.850000381469727,10.850000381469727,900.0,0.0,0.0,医药制造
368,SZ002294,2026-03-06,50.810001373291016,50.810001373291016,100.0,0.0,0.0,医药制造
369,SH600216,2026-01-06,14.0600004196167,18.3799991607666,700.0,3023.9991188049316,0.30725452434002654,医药制造
370,SZ002001,2025-12-24,24.68000030517578,36.29999923706055,400.0,4647.999572753906,0.47082653112641454,医药制造
